PatientID	Country	State	City	ZIP	Address
4668	USA	AZ	Lakeside	85929	"1201 South 7Th Avenue,Suite 200"
4669	USA	PA	Cranberry	16066	1920 West Commerce Drive
4670	USA	AZ	Glendale	85304	1 St Francis Way
4671	USA	AZ	Prescott Valley	86314	13460 North 67Th Avenue
4672	USA	AZ	Scottsdale	85251	3700 North Windsong Drive
4673	USA	AZ	Chandler	85225	"7400 East Osborn Rd,3Rd Floor"
4674	USA	AZ	Tempe	85281	2190 North Grace Boulevard
4675	USA	IN	Greencastle	46135	1500 South Mill Avenue
4676	USA	MA	North Adams	1247	1542 S Bloomington St
4677	USA	MA	Great Barrington	1230	71 Hospital Avenue
4678	USA	IN	Winchester	47394	29 Lewis Avenue
4679	USA	PA	Monroeville	15146	473 E Greenville Ave
4680	USA	MA	Pittsfield	1201	2775 Mosside Blvd
4681	USA	RI	Providence	2903	165 Tor Court
4682	USA	PA	Jeanette	15644	593 Eddy Street
4683	USA	RI	Providence	2907	Jefferson Ave
4684	USA	PA	Farrell	16121	21 Peace Street
4685	USA	MA	Newburyport	1950	2200 Memorial Dr
4686	USA	MA	Peabody	1960	25 Highland Avenue
4687	USA	MA	Peabody	1960	One Essex Center Drive
4688	USA	PA	Springfield	19064	15 King Street
4689	USA	RI	Burrillville	2830	190 W Sproul Rd
4690	USA	PA	Ridley Park	19078	2056 Wallum Lake Road
4691	USA	MN	Rochester	55902	175 E Chester Pike
4692	USA	AZ	Casa Grande	85222	1216 Second Street Southwest
4693	USA	PA	Philadelphia	19148	1800 East Florence Boulevard
4694	USA	AZ	Tucson	85745	2301 S Broad St
4695	USA	AZ	Chandler	85224	1601 West St Mary'S Road
4696	USA	AZ	Sacaton	85147	1955 West Frye Road
4697	USA	AZ	Phoenix	85015	483 West Seed Farm Road
4698	USA	AZ	Sierra Vista	85635	2000 West Bethany Home Road
4699	USA	PA	Allentown	18102	300 El Camino Real
4700	USA	PA	Reading	19605	1637 W Chew St
4701	USA	PA	Philadelphia	19125	2500 Bernville Rd
4702	USA	AZ	Glendale	85305	100 E Lehigh Ave
4703	USA	AZ	Tucson	85724	7300 North 99Th Avenue
4704	USA	PA	Corry	16407	1501 North Campbell Avenue
4705	USA	PA	Montrose	18801	965 Shamrock Lane
4706	USA	PA	Philadelphia	19145	100 Hospital Drive
4707	USA	PA	Harrisburg	17101	"1930 South Broad Street,Unit #12"
4708	USA	PA	Latrobe	15650	111 South Front Street
4709	USA	PA	Easton	18045	1 Mellon Way
4710	USA	PA	Troy	16947	1872 St. Luke'S Blvd
4711	USA	PA	Philadelphia	19107	275 Guthrie Drive
4712	USA	IN	Evansville	47713	"840 Walnut Street,7Th Floor"
4713	USA	MO	West Plains	65775	400 Se 4Th St
4714	USA	GA	Ellijay	30540	1100 Kentucky Avenue
4715	USA	GA	Smyrna	30080	1362 South Main Street
4716	USA	GA	Augusta	30912	3949 South Cobb Drive
4717	USA	AZ	Tucson	85724	1120 15Th Street
4718	USA	MO	Springfield	65804	1501 North Campbell Avenue
4719	USA	AZ	Kingman	86409	1630 East Primrose Street
4720	USA	GA	Arlington	39813	3801 Santa Rosa
4721	USA	OH	Cincinnati	45242	55 R E Jennings Ave Se
4722	USA	GA	Nashville	31639	10500 Montgomery Road
4723	USA	GA	Columbus	31901	1221 E Mcpherson Avenue
4724	USA	GA	Quitman	31643	2000 Sixteenth Avenue
4725	USA	GA	Alma	31510	903 North Court Street
4726	USA	GA	Savannah	31405	302 South Wayne Street
4727	USA	RI	Cranston	2920	633 Stephenson Avenue
4728	USA	RI	Pawtucket	2860	111 Howard Avanue
4729	USA	AZ	Scottsdale	85258	111 Brewster Street
4730	USA	RI	Woonsocket	2895	8850 East Pima Center Parkway
4731	USA	RI	Providence	2905	115 Cass Ave
4732	USA	RI	Providence	2906	101 Dudley Street
4733	USA	RI	Providence	2903	164 Summit Ave
4734	USA	AZ	Glendale	85301	593 Eddy Street
4735	USA	AZ	Fort Huachuca	85613	Luke Afb
4736	USA	AZ	Winslow	86047	2240 E Winrow Ave
4737	USA	OH	Paulding	45879	500 Indiana Ave
4738	USA	RI	East Providence	2915	1035 West Wayne St.
4739	USA	RI	Providence	2906	1011 Veterans Memorial Pkwy
4740	USA	RI	North Providence	2904	345 Blackstone Blvd
4741	USA	GA	Columbus	31901	200 High Service Avenue
4742	USA	ME	Brunswick	4011	616 19Th Street
4743	USA	ME	Portland	4102	123 Medical Center Drive
4744	USA	ME	Portland	4102	22 Bramhall Street
4745	USA	ME	Westbrook	4092	"335 Brighton Avenue,Unit 201"
4746	USA	MS	Macon	39341	123 Andover Road
4747	USA	GA	Columbus	31901	78 Hospital Road
4748	USA	RI	Providence	2908	710 Center St Box 951
4749	USA	OH	Medina	44256	825 Chalkstone Ave
4750	USA	AZ	Goodyear	85338	1000 East Washington Street
4751	USA	CA	Gridley	95948	14200 West Celebrate Life Way
4752	USA	ME	Brunswick	4011	240 Spruce Street
4753	USA	OH	Cleveland	44106	329 Maine Street
4754	USA	OH	Marion	43302	10701 East Blvd
4755	USA	MS	Columbia	39429	1000 Mckinley Park Drive
4756	USA	AZ	Tuba City	86045	1560 Sumrall Road
4757	USA	RI	Newport	2840	167 N Main Street & East Elm Ave
4758	USA	AZ	Chinle	86503	11 Friendship Street
4759	USA	RI	Wakefield	2879	"Off Highway 191, Phs/Ihs Dr"
4760	USA	RI	Westerly	2891	100 Kenyon Ave
4761	USA	AZ	Parker	85344	25 Wells St
4762	USA	AZ	Sells	85634	12033 Agency Road
4763	USA	MI	South Haven	49090	Hwy 86 & Topawa Rd
4764	USA	SD	Rapid City	57701	955 S Bailey Ave
4765	USA	MI	Rochester	48307	353 Fairmont Boulevard
4766	USA	MI	Ironwood	49938	1101 W University Drive
4767	USA	GA	Atlanta	30322	N10561 Grand View Lane
4768	USA	MI	Troy	48085	1441 Clifton Road
4769	USA	OH	Waverly	45690	44201 Dequindre Road
4770	USA	AZ	Whiteriver	85941	100 Dawn Lane
4771	USA	AZ	Phoenix	85012	Hwy 73 Mile Post 342
4772	USA	AZ	Tucson	85723	650 E Indian School Rd
4773	USA	AZ	Sierra Vista	85635	3601 S 6Th Ave
4774	USA	GA	Newnan	30265	5700 East Highway 90
4775	USA	GA	Athens	30606	2101 East Newnan Crossing Blvd
4776	USA	GA	Savannah	31405	775 Sunset Drive
4777	USA	GA	Byron	31008	800 E 68Th Street
4778	USA	GA	Macon	31201	1960 Highway 247 Connector
4779	USA	GA	Camilla	31730	777 Hemlock Street
4780	USA	GA	Norcross	30092	90 Stephens Street
4781	USA	GA	Forsyth	31029	1 Technology Parkway
4782	USA	GA	Clayton	30525	88 Martin Luther King Jr Drive
4783	USA	GA	Roswell	30076	196 Ridgecrest Circle
4784	USA	GA	Blakely	39823	3000 Hospital Boulevard
4785	USA	GA	Cedartown	30125	11740 Columbia Street
4786	USA	GA	Greensboro	30642	2360 Rockmart Hwy
4787	USA	GA	Savannah	31404	1201 Siloam Highway
4788	USA	GA	Atlanta	30329	6510 Seawright Drive
4789	USA	SD	Aberdeen	57401	1821 Clifton Road Ne
4790	USA	SD	Hoven	57450	701 8Th Avenue Northwest
4791	USA	SD	Aberdeen	57401	512 Main Street
4792	USA	MI	Pontiac	48341	305 South State Street
4793	USA	MI	Muskegon	49442	461 W Huron St
4794	USA	GA	Greensboro	30642	1700 Clinton Street
4795	USA	SD	Pierre	57501	5401 Lake Oconee Parkway
4796	USA	GA	Jackson	30233	801 East Sioux Avenue
4797	USA	MI	Bad Axe	48413	1050 Mcdonough Road
4798	USA	GA	Villa Rica	30180	1100 South Van Dyke Road
4799	USA	MN	Wabasha	55981	601 Dallas Highway
4800	USA	GA	Thomson	30824	1200 Grant Boulevard West
4801	USA	GA	Dallas	30132	2460 Washington Road
4802	USA	SD	Hot Springs	57747	600 West Memorial Drive
4803	USA	MT	Havre	59501	209 North 16Th Street
4804	USA	MO	Ellington	63638	30 13Th St
4805	USA	MI	Muskegon	49444	100 Highway 21 South
4806	USA	SD	Madison	57042	1500 E Sherman Boulevard
4807	USA	ME	York	3909	917 North Washington Avenue
4808	USA	ME	Biddeford	4005	15 Hospital Drive
4809	USA	SD	Aberdeen	57401	1 Medical Center Drive
4810	USA	GA	Hiram	30141	2905 3Rd Ave Se
4811	USA	MI	Cadillac	49601	2518 Jimmy Lee Smith Parkway
4812	USA	ME	Hollis Center	4042	400 Hobart St
4813	USA	ME	Old Orchard Beach	4064	408 Bar Mills Road
4814	USA	MI	Manistee	49660	28 Portland Avenue
4815	USA	MA	Boston	2111	1465 E Parkdale Avenue
4816	USA	MA	Boston	2114	800 Washington Street
4817	USA	MN	Winona	55987	243 Charles Street
4818	USA	MI	Detroit	48236	855 Mankato Avenue
4819	USA	SD	Yankton	57078	"22101 Moross Rd,6Th Floor"
4820	USA	SD	Mitchell	57301	501 Summit Street
4821	USA	MA	Fitchburg	1420	525 North Foster Street
4822	USA	MI	Pontiac	48342	275 Nichols Road
4823	USA	MA	Boston	2114	"50 North Perry,6Th Floor"
4824	USA	MA	Milford	1757	55 Fruit Street
4825	USA	MI	Grand Rapids	49503	14 Prospect Street
4826	USA	MA	Boston	2130	"200 Se Jefferson,5Th Floor"
4827	USA	MA	Boston	2120	1153 Centre Street
4828	USA	AK	Adak	99546	125 Parker Hill Avenue
4829	USA	SD	Rapid City	57701	Po Box 2105
4830	USA	SD	Sioux Falls	57105	216 Anamaria Drive
4831	USA	SD	Watertown	57201	1305 West 18Th Street
4832	USA	AK	Dillingham	99576	401 9Th Avenue Northwest
4833	USA	AK	Wrangell	99929	6000 Kanakanak Road
4834	USA	MA	Concord	1742	310 Bennet Street
4835	USA	IN	Indianapolis	46202	133 Old Road To Nine Acre Corner
4836	USA	MI	Grand Rapids	49506	1001 W 10Th St
4837	USA	MI	Battle Creek	49017	"1840 Wealthy Street Se,5Th Floor"
4838	USA	MI	Lansing	48915	393 E Roosevelt Avenue
4839	USA	IN	Indianapolis	46260	1210 W Saginaw
4840	USA	MA	Burlington	1805	2001 W 86Th St
4841	USA	MA	Lowell	1852	41 Mall Road
4842	USA	IN	Indianapolis	46254	1 Hospital Drive
4843	USA	OH	Springfield	45502	4141 Shore Dr
4844	USA	VA	Richmond	23294	100 West Main Street
4845	USA	VA	Fredericksburg	22401	7700 East Parham Road
4846	USA	SD	Mclaughlin	57642	300 Park Hill Drive
4847	USA	MS	Ripley	38663	701 6Th Street East
4848	USA	SD	Spearfish	57783	1005 City Avenue North
4849	USA	SD	Hot Springs	57747	1316 North 10Th Street
4850	USA	SD	Rapid City	57702	500 North 5Th Street
4851	USA	MI	Lansing	48912	915 Mountain View Road
4852	USA	MI	Grand Rapids	49506	"1215 E Michigan Avenue,8W"
4853	USA	OH	Springfield	45504	1840 Wealthy St Se
4854	USA	VA	Richmond	23229	Burnett Road
4855	USA	MI	Lincoln Park	48146	1602 Skipwith Road
4856	USA	MA	Ware	1082	26400 W Outer Drive
4857	USA	VA	Blacksburg	24060	85 South Street
4858	USA	IN	North Vernon	47265	3700 South Main Street
4859	USA	MA	Holyoke	1040	301 Henry St
4860	USA	MA	Springfield	1102	575 Beech Street
4861	USA	MA	Westfield	1086	271 Carew Street
4862	USA	OH	Youngstown	44501	115 West Silver Street
4863	USA	SD	Yankton	57078	1044 Belmont Avenue
4864	USA	SD	Sioux Falls	57108	2601 Fox Run Parkway
4865	USA	NY	Amsterdam	12010	27048 South Tallgrass Avenue
4866	USA	VA	Bristol	24201	427 Guy Park Ave
4867	USA	VA	Petersburg	23805	103 North Street
4868	USA	SD	Rapid City	57701	350 Poplar Drive
4869	USA	NY	Newfane	14108	2908 5Th Street
4870	USA	IA	Atlantic	50022	2600 William St
4871	USA	IA	Spencer	51301	1501 East Tenth Street
4872	USA	IA	Des Moines	50314	1200 First Avenue East
4873	USA	OH	Marietta	45750	1111 6Th Avenue
4874	USA	OH	Orrville	44667	1106 Colegate Drive
4875	USA	OH	Wooster	44691	832 South Main Street
4876	USA	OH	Montpelier	43543	1761 Beall Avenue
4877	USA	OH	Bryan	43506	909 East Snyder Avenue
4878	USA	OH	Bowling Green	43402	433 West High Street
4879	USA	OH	Upper Sandusky	43351	950 West Wooster Street
4880	USA	MS	Wiggins	39577	885 North Sandusky Avenue
4881	USA	VA	Charlottesville	22908	1434 East Central Avenue
4882	USA	IA	Oskaloosa	52577	2965 Ivy Road
4883	USA	MA	Wareham	2571	1229 C Avenue East
4884	USA	IA	Dubuque	52001	43 High Street
4885	USA	VA	Virginia Beach	23454	350 North Grandview Avenue
4886	USA	VA	Bristol	24201	1100 First Colonial Road
4887	USA	MN	Glenwood	56334	103 North Street
4888	USA	MN	Waseca	56093	10 Fourth Avenue Southeast
4889	USA	MN	Owatonna	55060	501 North State Street
4890	USA	MN	St Paul	55102	2250 26Th Street Northwest
4891	USA	MN	Minneapolis	55407	333 North Smith Avenue
4892	USA	MN	Minneapolis	55404	800 East 28Th Street
4893	USA	MN	Edina	55435	2525 Chicago Avenue South
4894	USA	MN	St Paul	55101	6401 France Avenue South
4895	USA	MN	Robbinsdale	55422	200 University Avenue East
4896	USA	MN	St Louis Park	55440	3300 Oakdale North
4897	USA	MN	Elbow Lake	56531	6500 Excelsior Blvd Po Box 650
4898	USA	MN	St Paul	55102	930 First Street Northeast
4899	USA	MN	Minneapolis	55454	45 W 10Th Street
4900	USA	ME	Caribou	4736	2450 Riverside Avenue
4901	USA	ME	Dover Foxcroft	4426	163 Van Buren Road
4902	USA	ME	Fort Kent	4743	897 West Main Street
4903	USA	ME	Skowhegan	4976	194 East Main Street
4904	USA	MN	Maple Grove	55369	46 Fairview Avenue
4905	USA	MN	Minneapolis	55404	9875 Hospital Drive
4906	USA	MN	Golden Valley	55422	2215 Park Avenue South
4907	USA	MN	Minneapolis	55414	1300 Hidden Lakes Parkway
4908	USA	MN	Fergus Falls	56538	2025 East River Parkway
4909	USA	MN	Moose Lake	55767	712 South Cascade
4910	USA	MN	Ortonville	56278	710 Kenwood Ave S
4911	USA	MN	Perham	56573	450 Eastvold Ave
4912	USA	VA	Danville	24541	1000 Coney Street West
4913	USA	NY	Bronx	10451	382 Taylor Drive
4914	USA	MN	Two Harbors	55616	234 E 149Th St
4915	USA	SD	Sioux Falls	57105	325 Eleventh Avenue
4916	USA	ME	Bangor	4401	2501 West 22Nd Street
4917	USA	VA	Marion	24354	360 Broadway
4918	USA	ME	Millinocket	4462	340 Bagley Circle
4919	USA	MN	International Falls	56649	200 Somerset Street
4920	USA	ME	Lincoln	4457	1400 Highway 71
4921	USA	MN	Dawson	56232	7 Transalpine Road
4922	USA	MN	Wheaton	56296	1282 Walnut Street
4923	USA	MN	Thief River Falls	56701	401 12Th Street North
4924	USA	VA	Staunton	22402	120 Labree Avenue South
4925	USA	MN	Crookston	56716	103 Valley Center Drive
4926	USA	MN	Wyoming	55092	323 South Minnesota
4927	USA	MN	Mora	55051	5200 Fairview Blvd
4928	USA	MN	Grand Rapids	55744	301 S Hwy 65
4929	USA	TN	Germantown	38138	1601 Golf Course Road
4930	USA	MN	Duluth	55805	2100 Exeter Road
4931	USA	MN	Hallock	56728	407 East Third Street
4932	USA	MN	Roseau	56751	1010 South Birch
4933	USA	MN	Willmar	56201	715 Delmore Drive
4934	USA	MN	Shakopee	55379	301 Becker Avenue Southwest
4935	USA	MN	Duluth	55805	1455 St Francis Avenue
4936	USA	MN	Hibbing	55746	915 East First Street
4937	USA	PA	Quakertown	18951	750 East 34Th Street
4938	USA	MN	Granite Falls	56241	1021 Park Avenue
4939	USA	MN	Coon Rapids	55433	345 Tenth Avenue
4940	USA	MN	Litchfield	55355	4050 Coon Rapids Blvd
4941	USA	MN	Warren	56762	612 South Sibley Avenue
4942	USA	MN	Aitkin	56431	109 South Minnesota Street
4943	USA	ND	Dickinson	58601	200 Bunker Hill Drive
4944	USA	TN	Johnson City	37604	30 West 7Th St
4945	USA	MN	Hutchinson	55350	300 Med Tech Parkway
4946	USA	MN	Waconia	55387	1095 Highway 15 South
4947	USA	TN	Tullahoma	37388	500 Maple St S
4948	USA	MN	Crosby	56441	1801 North Jackson Street
4949	USA	MN	Brainerd	56401	320 East Main Street
4950	USA	MN	Princeton	55371	523 North Third Street
4951	USA	MN	St Cloud	56303	911 Northland Drive
4952	USA	MN	Morris	56267	1406 Sixth Avenue North
4953	USA	SC	Loris	29569	400 East First Street
4954	USA	SC	Myrtle Beach	29572	3655 Mitchell St
4955	USA	PA	Bensalem	19020	809 82Nd Pkwy
4956	USA	SC	Little River	29566	3300 Tillman Drive
4957	USA	MN	Woodbury	55125	4000 Hwy 9 E
4958	USA	MN	Stillwater	55082	1925 Woodwinds Drive
4959	USA	MN	Breckenridge	56520	927 West Churchill Street
4960	USA	TN	Selmer	38375	2400 St Francis Drive
4961	USA	MN	Lesueur	56058	705 East Poplar Avenue
4962	USA	MN	Redwood Falls	56283	621 South Fourth Street
4963	USA	MN	Hendricks	56136	100 Fallwood Road
4964	USA	MN	Tracy	56175	503 East Lincoln Street
4965	USA	TN	Louisville	37777	251 Fifth Street East
4966	USA	ME	Augusta	4330	2347 Jones Bend Rd
4967	USA	NY	Wellsville	14895	250 Arsenal Street
4968	USA	ME	Augusta	4330	191 N Main St
4969	USA	ME	Belfast	4915	49 Kamich Drive
4970	USA	MN	Arlington	55307	118 Northport Avenue
4971	USA	ME	Ellsworth	4605	601 West Chandler
4972	USA	NY	Binghamton	13901	50 Union Street
4973	USA	NY	Johnson City	13790	169 Riverside Dr
4974	USA	NY	Gowanda	14070	33 57 Harrison Street
4975	USA	ME	Farmington	4938	100 Memorial Dr
4976	USA	ME	Bar Harbor	4609	111 Franklin Health
4977	USA	ME	Rumford	4276	10 Wayman Lane
4978	USA	MN	Faribault	55021	420 Franklin Street
4979	USA	MN	Burnsville	55337	200 State Avenue
4980	USA	MN	Cannon Falls	55009	201 East Nicollet Boulevard
4981	USA	MN	Lake City	55041	1116 West Mill Street
4982	USA	MN	Hastings	55033	500 West Grant Street
4983	USA	NY	Auburn	13021	1175 Nininger Road
4984	USA	OK	Mcalester	74502	17 Lansing St
4985	USA	NY	Dunkirk	14048	1100 East Monroe Avenue
4986	USA	MN	Northfield	55057	529 Central Ave
4987	USA	OR	Roseburg	97471	2000 North Avenue
4988	USA	OK	Sulphur	73086	913 Nw Garden Valley Blvd
4989	USA	ID	Driggs	83422	2011 West Broadway Street
4990	USA	ID	Twin Falls	83301	120 East Howard
4991	USA	IA	Independence	50644	"801 Pole Line Road,409"
4992	USA	IA	Des Moines	50316	2277 Iowa Avenue
4993	USA	TN	Memphis	38103	700 University
4994	USA	TN	Memphis	38103	877 Jefferson Avenue
4995	USA	TN	Bartlett	38133	"890 Madison Avenue,4Th Floor"
4996	USA	TN	Harriman	37748	2986 Kate Bond Rd
4997	USA	ID	Boise	83702	8045 Roane Medical Center Drive
4998	USA	ID	Boise	83709	500 Fort Street
4999	USA	NY	Westfield	14787	6651 W. Franklin Road
5000	USA	NY	Elmira	14905	189 E Main St
5001	USA	NY	Norwich	13815	600 Roe Ave
5002	USA	VA	Falls Church	22044	179 N Broad St
5003	USA	IA	Ottumwa	52501	2960 Sleepy Hollow Road
5004	USA	IA	West Union	52175	1001 East Pennsylvania
5005	USA	OK	Enid	73701	112 Jefferson
5006	USA	ID	Jerome	83338	305 South Fifth Street
5007	USA	VA	Petersburg	23805	709 North Lincoln Street
5008	USA	VA	Petersburg	23805	95 Pine Hill Boulevard
5009	USA	VA	Nassawadox	23413	200 Medical Park Boulevard
5010	USA	VA	Luray	22835	9507 Hospital Avenue
5011	USA	VA	Chesapeake	23327	200 Memorial Drive
5012	USA	VA	Midlothian	23114	736 Battlefield Boulevard North
5013	USA	VA	Culpeper	22701	"13700 St. Francis Boulevard,Suite 400"
5014	USA	VA	Williamsburg	23185	501 Sunset Lane
5015	USA	ID	American Falls	83211	120 Kings Way
5016	USA	IA	Rock Valley	51247	510 Roosevelt Street
5017	USA	NY	Hudson	12534	1202 21St Avenue
5018	USA	VA	Farmville	23901	71 Prospect Ave
5019	USA	VA	Charlottesville	22906	800 Oak Street
5020	USA	VA	Charlottesville	22911	1215 Lee Street
5021	USA	VA	Charlottesville	22903	500 Martha Jefferson Dr.
5022	USA	ID	Emmett	83617	515 Ray C. Hunt Drive
5023	USA	OK	Shawnee	74804	1202 East Locust Street
5024	USA	OK	Buffalo	73834	1102 West Macarthur Street
5025	USA	VA	Charlottesville	22901	1003 Highway 64 North
5026	USA	VA	Martinsville	24115	2270 Ivy Road
5027	USA	VA	Stafford	22554	320 Hospital Drive
5028	USA	IA	Keokuk	52632	101 Hospital Center Boulevard
5029	USA	VA	Marion	24354	1600 Morgan Street
5030	USA	VA	Fredericksburg	22408	565 Radio Hill Road
5031	USA	VA	Wytheville	24382	4600 Spotsylvania Parkway
5032	USA	VA	Big Stone Gap	24219	600 West Ridge Road
5033	USA	VA	Abingdon	24210	1990 Holton Avenue East
5034	USA	VA	Williamsburg	23188	351 Court Street Ne
5035	USA	VA	Williamsburg	23188	100 Sentara Circle
5036	USA	VA	Alexandria	22304	6601 Mooretown Road
5037	USA	VA	Galax	24333	4320 Seminary Road
5038	USA	VA	Portsmouth	23707	200 Hospital Drive
5039	USA	VA	Mechanicsville	23116	3636 High Street
5040	USA	IA	Guthrie Center	50115	8260 Atlee Road
5041	USA	NY	Cortland	13045	710 North 12Th Street
5042	USA	VA	Richmond	23230	134 Homer Ave
5043	USA	VA	South Boston	24592	2220 Edward Holland Drive
5044	USA	VA	Woodbridge	22191	2204 Wilborn Avenue
5045	USA	VA	Quantico	22134	2300 Opitz Boulevard
5046	USA	VA	Pulaski	24301	3259 Catlin Avenue
5047	USA	VA	Norfolk	23505	2400 Lee Highway
5048	USA	VA	Norfolk	23507	150 Kingsley Lane
5049	USA	VA	Norfolk	23507	601 Childrens Lane
5050	USA	VA	Norfolk	23502	"600 Gresham Drive,Suite 700"
5051	USA	VA	Norfolk	23502	1309 Kempsville Road
5052	USA	VA	Norfolk	23507	830 Kempsville Road
5053	USA	VA	Richmond	23223	600 Gresham Drive
5054	USA	VA	Richmond	23220	1500 North 28Th Street
5055	USA	VA	Richmond	23225	2924 Brook Road
5056	USA	VA	Richmond	23220	7101 Jahnke Road
5057	USA	VA	Richmond	23219	2621 Grove Avenue
5058	USA	VA	Lebanon	24266	1200 E Broad S
5059	USA	VA	Catawba	24070	58 Carroll Street
5060	USA	VA	Tazewell	24651	5525 Catawba Hospital Drive
5061	USA	VA	Richlands	24641	141 Ben Bolt Avenue
5062	USA	VA	Front Royal	22630	6801 Gov. G.C. Peery Highway
5063	USA	VA	Newport News	23602	1000 Shenandoah Avenue
5064	USA	VA	Newport News	23607	2 Bernardine Drive
5065	USA	VA	Newport News	23601	245 Chesapeake Avenue
5066	USA	VA	Newport News	23607	500 J. Clyde Morris Blvd
5067	USA	VA	Virginia Beach	23455	245 Chesapeake Avenue
5068	USA	VA	Virginia Beach	23454	800 Independence Boulevard
5069	USA	ID	Rexburg	83440	1060 First Colonial Road
5070	USA	OK	Watonga	73772	450 East Main Street
5071	USA	OK	Okeene	73763	500 North Clarence Nash Boulevard
5072	USA	VA	Manassas	20110	207 East 'F' Street
5073	USA	VA	Fredericksburg	22401	8700 Sudley Road
5074	USA	VA	Salem	24153	1001 Sam Perry Boulevard
5075	USA	VA	Bedford	24523	1900 Electric Road
5076	USA	VA	Hopewell	23860	1613 Oakwood Street
5077	USA	VA	Pearisburg	24134	411 West Randolph Road
5078	USA	VA	Pennington Gap	24277	1 Taylor Avenue
5079	USA	OK	Tulsa	74104	1800 Combs Road
5080	USA	VA	Leesburg	20176	1923 South Utica Avenue
5081	USA	VA	Kilmarnock	22482	44045 Riverside Parkway
5082	USA	VA	Grundy	24614	101 Harris Drive
5083	USA	VA	Suffolk	23435	1535 Slate Creek Road
5084	USA	VA	Suffolk	23434	5818 Harbour View Boulevard
5085	USA	VA	Suffolk	23434	2000 Meade Parkway
5086	USA	OK	Tulsa	74104	2800 Godwin Boulevard
5087	USA	VA	Danville	24541	1923 S Utica Ave
5088	USA	VA	Emporia	23847	142 South Main Street
5089	USA	VA	Warrenton	20186	727 North Main Street
5090	USA	VA	Rocky Mount	24151	500 Hospital Drive
5091	USA	VA	South Hill	23970	180 Floyd Avenue
5092	USA	OK	Broken Arrow	74102	125 Buena Vista Circle
5093	USA	VA	Winchester	22601	1000 West Boise Circle
5094	USA	VA	Fairfax	22033	1840 Amherst Street
5095	USA	ID	Burley	83318	3600 Joseph Siewick Drive
5096	USA	NY	Delhi	13753	1501 Hiland Avenue
5097	USA	OK	Owasso	74055	460 Andes Rd
5098	USA	NY	Walton	13856	12451 East 100Th Street North
5099	USA	VA	Falls Church	22042	1 Titus Pl
5100	USA	IA	Dubuque	52001	3300 Gallows Road
5101	USA	IA	Des Moines	50308	250 Mercy Drive
5102	USA	VA	Franklin	23851	1200 Pleasant Street
5103	USA	VA	Alexandria	22306	100 Fairview Drive
5104	USA	VA	Reston	20190	2501 Parkers Lane
5105	USA	OH	Chardon	44024	1850 Town Center Parkway
5106	USA	VA	Tappahannock	22560	13207 Ravenna Rd
5107	USA	OK	Bartlesville	74006	618 Hospital Road
5108	USA	VA	Norton	24273	3500 East Frank Phillips Boulevard
5109	USA	VA	Norton	24273	"310 3Rd Street, Ne"
5110	USA	VA	Clintwood	24228	100 15Th Street Northwest
5111	USA	VA	Christiansburg	24073	312 Hospital Drive
5112	USA	VA	New Kent	23124	2900 Lamb Circle
5113	USA	VA	Arlington	22205	9407 Cumberland Road
5114	USA	VA	Lynchburg	24503	1701 North George Mason Drive
5115	USA	VA	Aldie	20105	"3300 Rivermont Avenue,Krise 3"
5116	USA	VA	Williamsburg	23188	24330 Millstream Drive
5117	USA	VA	Virginia Beach	23456	5483 Mooretown Road
5118	USA	VA	Low Moor	24457	2025 Glenn Mitchell Drive
5119	USA	VA	Marion	24354	One Arch Lane
5120	USA	VA	Petersburg	23803	245 Medical Park Drive
